0.237854084,-0.489107195,0.045018,0.172965787,-0.025115176,-0.164497353,0.13344006,-0.447103186,0.209515353,,0.671886683
0.243848005,-0.488837178,0.045756,0.179224425,-0.026142764,-0.164357726,0.13287217,-0.445884433,0.210113726,,0.675822464
0.249841725,-0.488562738,0.0465,0.181331243,-0.026488385,-0.164253006,0.136522673,-0.444651976,0.210753006,,0.679756169
0.255835239,-0.488283839,0.04725,0.192625988,-0.028340884,-0.164183193,0.13086132,-0.443425928,0.211433193,,0.683642556
0.261828543,-0.488000444,0.048006,0.19673903,-0.029014976,-0.164130833,0.132464647,-0.442181397,0.212136833,,0.687516579
0.267821631,-0.487712519,0.048768,0.206089967,-0.030547203,-0.163991207,0.128722953,-0.440952693,0.212759207,,0.691353104
0.273814497,-0.487420027,0.049536,0.212895766,-0.031661032,-0.163694501,0.127534868,-0.439736768,0.213230501,,0.695164623
0.279807137,-0.487122932,0.05031,0.214807332,-0.031973289,-0.163345435,0.131285019,-0.438518376,0.213655435,,0.698974334
0.285799545,-0.4868212,0.05109,0.226014212,-0.03380282,-0.163031275,0.125635995,-0.437305348,0.214121275,,0.702738341
0.291791717,-0.486514793,0.051876,0.229446709,-0.034361352,-0.162856742,0.127923234,-0.436060915,0.214732742,,0.706493132
0.297783645,-0.486203677,0.052668,0.239669033,-0.036023794,-0.162786929,0.123388471,-0.434809198,0.215454929,,0.710207382
0.303775325,-0.485887815,0.053466,0.246269675,-0.037096539,-0.162682209,0.122525109,-0.433550959,0.216148209,,0.713897906
0.309766751,-0.485567172,0.05427,0.249176815,-0.037568709,-0.162560036,0.12539745,-0.432285112,0.216830036,,0.71758145
0.315757918,-0.485241711,0.05508,0.260153973,-0.039351002,-0.162385503,0.120036836,-0.431033905,0.217465503,,0.721221433
0.321748819,-0.484911398,0.055896,0.264157976,-0.039999956,-0.16215861,0.121679764,-0.429775122,0.21805461,,0.724848936
0.327739448,-0.484576197,0.056718,0.274751664,-0.041715507,-0.161914264,0.116631296,-0.428524528,0.218632264,,0.728435047
0.3337298,-0.484236071,0.057546,0.280635484,-0.042666095,-0.161565198,0.11634922,-0.427275887,0.219111198,,0.732000535
0.339719868,-0.483890986,0.05838,0.285844704,-0.043506125,-0.160971786,0.116714453,-0.426052404,0.219351786,,0.735548588
0.345709646,-0.483540905,0.05922,0.294547747,-0.044905596,-0.160238747,0.113482451,-0.424847829,0.219458747,,0.739064478
0.351699128,-0.483185793,0.060066,0.298024304,-0.045461348,-0.159488255,0.115497945,-0.423639624,0.219554255,,0.74257012
0.357688308,-0.482825613,0.060918,0.308392612,-0.047114789,-0.158737764,0.110543599,-0.422435366,0.219655764,,0.746036875
0.363677178,-0.482460331,0.061776,0.315109955,-0.048178262,-0.157969818,0.109304988,-0.421229047,0.219745818,,0.749480174
0.369665733,-0.482089911,0.06264,0.31769286,-0.048585199,-0.157219326,0.112236756,-0.420015322,0.219859326,,0.752916719
0.375653966,-0.481714317,0.06351,0.328533026,-0.050289941,-0.156399021,0.10674742,-0.418813259,0.219909021,,0.756313075
0.381641869,-0.481333513,0.064386,0.332574889,-0.050920245,-0.155473996,0.108107953,-0.417617295,0.219859996,,0.759696557
0.387629437,-0.480947464,0.065268,0.343269606,-0.052582112,-0.154391892,0.102681889,-0.416440821,0.219659892,,0.763041403
0.393616661,-0.480556134,0.066156,0.349532036,-0.053544548,-0.153344694,0.101772968,-0.415259883,0.219500694,,0.766365012
0.399603536,-0.480159487,0.06705,0.351992976,-0.053920375,-0.152454576,0.104785014,-0.414058692,0.219504576,,0.769681822
0.405590054,-0.479757489,0.06795,0.363034342,-0.055603,-0.151477191,0.099104728,-0.412869195,0.219427191,,0.772959689
